Downloaded on,"5/28/2026","2:34:16 PM"
Url,"https://www.congress.gov/votes/house/119-1/317"
Result,"Passed - Yea: 216 | Nay: 210 (R 216-0 Pres=0 NV=4, D 0-210 Pres=0 NV=3, I 0-0 Pres=0 NV=0)"

Representative,Party,State,Vote
"Mann, Tracey [R-KS]",Republican,Kansas,Yea,
"Mannion, John W. [D-NY]",Democratic,New York,Nay,
"Massie, Thomas [R-KY]",Republican,Kentucky,Yea,
"Mast, Brian J. [R-FL]",Republican,Florida,Yea,
"Matsui, Doris O. [D-CA]",Democratic,California,Nay,
"McBath, Lucy [D-GA]",Democratic,Georgia,Nay,
"McBride, Sarah [D-DE]",Democratic,Delaware,Nay,
"McCaul, Michael T. [R-TX]",Republican,Texas,Yea,
"McClain Delaney, April [D-MD]",Democratic,Maryland,Nay,
"McClain, Lisa C. [R-MI]",Republican,Michigan,Yea,
"McClellan, Jennifer L. [D-VA]",Democratic,Virginia,Nay,
"McClintock, Tom [R-CA]",Republican,California,Yea,
"McCollum, Betty [D-MN]",Democratic,Minnesota,Nay,
"McCormick, Richard [R-GA]",Republican,Georgia,Yea,
"McDonald Rivet, Kristen [D-MI]",Democratic,Michigan,Nay,
"McDowell, Addison P. [R-NC]",Republican,North Carolina,Yea,
"McGarvey, Morgan [D-KY]",Democratic,Kentucky,Nay,
"McGovern, James P. [D-MA]",Democratic,Massachusetts,Nay,
"McGuire, John J. [R-VA]",Republican,Virginia,Yea,
"McIver, LaMonica [D-NJ]",Democratic,New Jersey,Nay,
"Meeks, Gregory W. [D-NY]",Democratic,New York,Nay,
"Menendez, Robert [D-NJ]",Democratic,New Jersey,Nay,
"Meng, Grace [D-NY]",Democratic,New York,Nay,
"Messmer, Mark B. [R-IN]",Republican,Indiana,Yea,
"Meuser, Daniel [R-PA]",Republican,Pennsylvania,Yea,
"Mfume, Kweisi [D-MD]",Democratic,Maryland,Nay,
"Miller, Carol D. [R-WV]",Republican,West Virginia,Yea,
"Miller, Mary E. [R-IL]",Republican,Illinois,Yea,
"Miller, Max L. [R-OH]",Republican,Ohio,Not Voting,
"Miller-Meeks, Mariannette [R-IA]",Republican,Iowa,Yea,
"Mills, Cory [R-FL]",Republican,Florida,Yea,
"Min, Dave [D-CA]",Democratic,California,Nay,
"Moolenaar, John R. [R-MI]",Republican,Michigan,Yea,
"Moore, Barry [R-AL]",Republican,Alabama,Yea,
"Moore, Blake D. [R-UT]",Republican,Utah,Yea,
"Moore, Gwen [D-WI]",Democratic,Wisconsin,Nay,
"Moore, Riley M. [R-WV]",Republican,West Virginia,Yea,
"Moore, Tim [R-NC]",Republican,North Carolina,Yea,
"Moran, Nathaniel [R-TX]",Republican,Texas,Yea,
"Morelle, Joseph D. [D-NY]",Democratic,New York,Nay,
"Morrison, Kelly [D-MN]",Democratic,Minnesota,Nay,
"Moskowitz, Jared [D-FL]",Democratic,Florida,Nay,
"Moulton, Seth [D-MA]",Democratic,Massachusetts,Nay,
"Mrvan, Frank J. [D-IN]",Democratic,Indiana,Nay,
"Mullin, Kevin [D-CA]",Democratic,California,Nay,
"Murphy, Gregory F. [R-NC]",Republican,North Carolina,Yea,
"Nadler, Jerrold [D-NY]",Democratic,New York,Not Voting,
"Neal, Richard E. [D-MA]",Democratic,Massachusetts,Nay,
"Neguse, Joe [D-CO]",Democratic,Colorado,Nay,
"Nehls, Troy E. [R-TX]",Republican,Texas,Yea,
"Newhouse, Dan [R-WA]",Republican,Washington,Yea,
"Norcross, Donald [D-NJ]",Democratic,New Jersey,Nay,
"Norman, Ralph [R-SC]",Republican,South Carolina,Yea,
"Nunn, Zachary [R-IA]",Republican,Iowa,Yea,
"Obernolte, Jay [R-CA]",Republican,California,Yea,
"Ocasio-Cortez, Alexandria [D-NY]",Democratic,New York,Nay,
"Ogles, Andrew [R-TN]",Republican,Tennessee,Yea,
"Olszewski, Johnny [D-MD]",Democratic,Maryland,Nay,
"Omar, Ilhan [D-MN]",Democratic,Minnesota,Nay,
"Onder, Robert F. [R-MO]",Republican,Missouri,Yea,
"Owens, Burgess [R-UT]",Republican,Utah,Yea,
"Pallone, Frank [D-NJ]",Democratic,New Jersey,Nay,
"Palmer, Gary J. [R-AL]",Republican,Alabama,Yea,
"Panetta, Jimmy [D-CA]",Democratic,California,Nay,
"Pappas, Chris [D-NH]",Democratic,New Hampshire,Nay,
"Patronis, Jimmy [R-FL]",Republican,Florida,Yea,
"Pelosi, Nancy [D-CA]",Democratic,California,Nay,
"Perez, Marie Gluesenkamp [D-WA]",Democratic,Washington,Nay,
"Perry, Scott [R-PA]",Republican,Pennsylvania,Yea,
